0	48539382
1	153440022
2	1760871
3	1751762
4	2804918
5	2615814
6	1682383
7	1706280
8	1702915
9	1753376
10	2114485554
11	1388372395
12	1686924
13	2969311
14	143684647
15	143711382
16	34650964
17	1789499
18	145380991
19	39092098
20	33221685
21	1704699
22	1722983
23	144162125
24	3174388
25	3383281
26	1707625
27	144516687
28	34885007
29	144830983
30	81080659
31	9486035
32	3099456
33	144885169
34	40526720
35	2681954
36	1744700
37	47362268
38	2594093
39	1691955
40	1718974
41	1392876047
42	1709512
43	143826491
44	2110264337
45	103048180
46	1996134
47	145057514
48	1967156
49	1681830
50	145074006
51	4080509
52	3025260
53	1678311
54	48848338
55	34840427
56	36415145
57	37019006
58	143724861
59	8202372
60	143635540
61	1797840
62	145520115
63	1680046
64	144661829
65	24033665
66	38565890
67	1696863
68	32755716
69	144542337
70	1697755
71	1728216
72	144259957
73	144848112
74	1700657
75	145260024
76	145532827
77	1388781075
78	37585320
79	73355331
80	1690976
81	1685292
82	40333747
83	11501567
84	35729970
85	1736513
86	145711633
87	1703952
88	21889436
89	48964143
90	153243248
91	7666146
92	40478933
93	1718428
94	48395540
95	1699054
96	145034054
97	145689461
98	2782886
99	1979489
100	3063894
101	32219137
102	1697444
103	1712865
104	9557137
105	153125952
106	145604319
107	1996705
108	145369890
109	1745410
110	50319359
111	7718952
112	1752041
113	3259992
114	1708654
115	1721354
116	41031794
117	35132120
118	2492721
119	1792298
120	145134886
121	2749512
122	1688882
123	2672661
124	1387872181
125	1740506
126	1762565
127	2561924
128	39761651
129	1731282
130	50033772
131	1744068
132	144365054
133	1753432
134	1753355
135	1699645
136	2585415
137	2062835
138	51453887
139	2490652
140	145593549
141	145697585
142	144695232
143	1407546424
144	3199888
145	2563117
146	7792071
147	1784667
148	144467753
149	3075189
150	1802623
151	1705869
152	145383040
153	1817759
154	2749311
155	143977260
156	1389955537
157	1711492
158	143627859
159	1808354
160	26198391
161	2131127
162	2129458064
163	8140754
164	46881670
165	1736651
166	1741126
167	1732805
168	1754860
169	1748118
170	2599292
171	1744439
172	1768909
173	1936951
174	34302129
175	145343838
176	1806291
177	3410970
178	1720124
179	145254043
180	1682008
181	2456863
182	143743061
183	1744675
184	1783468
185	11774802
186	145771261
187	46234526
188	1779453
189	2068227
190	143718676
191	1749657
192	1721068
193	2108384183
194	1697141
195	1715959
196	1779671
197	3149531
198	3113442
199	1726095131
200	1706104
201	2452522
202	2517795
203	3007442
204	2226401
205	6234609
206	3254390
207	1388574431
208	152663162
209	1793529
210	2791430
211	1720494
212	35788904
213	1748523
214	3385674
215	1775622
216	143722101
217	1720589
218	1724372
219	1729969
220	1720664
221	144484861
222	145029236
223	145969795
224	1719898
225	144292541
226	3224102
227	1380228856
228	145124475
229	145964711
230	143947744
231	1708497
232	144108062
233	1722180
234	3311387
235	1776014
236	143841496
237	1702139
238	1684175
239	48272707
240	14966740
241	1732570
