0	49806
1	39057
2	72591
3	34899
4	13669
5	18142
6	81435
7	140188
8	49807
9	140189
10	28370
11	12226
12	3264
13	3265
14	3266
15	5398
16	2472
17	88810
18	146290
19	35282
20	35283
21	35284
22	146291
23	53787
24	42048
25	72970
26	81436
27	81437
28	88811
29	88812
30	2336
31	146292
32	16413
33	16414
34	28371
35	12227
36	42049
37	42050
38	148244
39	9727
40	62711
41	3121
42	24828
43	23427
44	28372
45	88813
46	140190
47	140191
48	146293
49	146294
50	146295
51	146296
52	146297
53	52061
54	52062
55	52063
56	16593
57	16594
58	16595
59	146298
60	146299
61	146300
62	100336
63	100337
64	146301
65	565
66	566
67	28373
68	140192
69	81438
70	146302
71	146303
72	16596
73	9728
74	57166
75	57167
76	57168
77	6380
78	6381
79	6382
80	6383
81	141476
82	148245
83	4061
84	11803
85	11804
86	28374
87	28375
88	28376
89	28377
90	28378
91	28379
92	28380
93	62712
94	148246
95	148247
96	72592
97	81439
98	81440
99	34900
100	4062
101	49808
102	33414
103	33415
104	72971
105	72972
106	20106
107	20107
108	2843
109	25369
110	49809
111	88814
112	148248
113	148249
114	35285
115	35286
116	35287
117	85189
118	101678
119	20108
120	146304
121	8374
122	8375
123	8376
124	8377
125	38616
126	38617
127	38618
128	38619
129	38620
130	49810
131	57169
132	57170
133	57171
134	57172
135	57173
136	57174
137	146305
138	146306
139	146307
140	146308
141	146309
142	146310
143	55089
144	19201
145	49811
146	49812
147	49813
148	49814
149	12228
150	81441
151	146319
152	49815
153	49816
154	62713
155	146316
156	146317
157	146318
158	146311
159	146312
160	146313
161	146314
162	146315
163	52064
164	25372
165	25373
166	25370
167	25371
168	23428
169	23429
170	23430
171	42051
172	13873
173	13874
174	13875
175	13876
176	62714
177	140193
178	146320
179	146321
180	20109
181	20110
182	20111
183	57175
184	57176
185	57177
186	42052
187	1033
188	1034
189	42053
190	88815
191	146322
192	146323
193	62715
194	75598
195	75599
196	146325
197	146324
198	25374
199	25375
200	9654
