0	0.0
1	4550460.0
2	6559446.0
3	10013526.0
4	10787128.0
5	10868340.0
6	11373614.0
7	11386613.0
8	11543820.0
9	11593815.0
10	11819598.0
11	11913060.0
12	11923292.0
13	12599084.0
14	12790080.0
15	12790260.0
16	13305000.0
17	13726620.0
18	14260269.0
19	14937480.0
20	15217458.0
21	15299381.0
22	15649968.0
23	15840786.0
24	16255057.0
25	16283625.0
26	17002058.0
27	17597109.0
28	18025080.0
29	18233510.0
30	18484623.0
31	18543682.0
32	18826460.0
33	19169691.0
34	19422864.0
35	19698780.0
36	19729434.0
37	19755480.0
38	19758425.0
39	19833881.0
40	20108523.0
41	20212670.0
42	20300358.0
43	20317965.0
44	20365618.0
45	20573376.0
46	20636073.0
47	20722940.0
48	21195844.0
49	21230580.0
50	21404387.0
51	21824576.0
52	21860469.0
53	21886860.0
54	21908103.0
55	22109144.0
56	22171658.0
57	22187400.0
58	22289699.0
59	22324612.0
60	22364940.0
61	22879088.0
62	23019065.0
63	23048806.0
64	23504880.0
65	23507803.0
66	23562653.0
67	23641690.0
68	23681700.0
69	24013812.0
70	24086365.0
71	24237561.0
72	24300660.0
73	24549934.0
74	24605198.0
75	24712463.0
76	24796012.0
77	25044793.0
78	25196460.0
79	25208519.0
80	25245039.0
81	25246680.0
82	25826477.0
83	25888530.0
84	25985531.0
85	25997808.0
86	26027500.0
87	26105876.0
88	26131533.0
89	26338440.0
90	26430904.0
91	26518904.0
92	26520229.0
93	26579912.0
94	26794033.0
95	26952000.0
96	27005460.0
97	27098219.0
98	27100216.0
99	27132744.0
100	27508653.0
101	27587825.0
102	27587860.0
103	27700506.0
104	27745560.0
105	28583231.0
106	28757106.0
107	29017320.0
108	29356129.0
109	29383997.0
110	29438917.0
111	29720153.0
112	29775260.0
113	29959642.0
114	30096631.0
115	30099686.0
116	30220124.0
117	30237543.0
118	30596756.0
119	30635431.0
120	30742980.0
121	30837300.0
122	31199222.0
123	31347519.0
124	31367343.0
125	31694629.0
126	31720288.0
127	31778849.0
128	31823077.0
129	31877175.0
130	31937220.0
131	32115849.0
132	32119044.0
133	32317406.0
134	32501689.0
135	32647649.0
136	32991228.0
137	33011782.0
138	33063747.0
139	33086100.0
140	33238358.0
141	33291420.0
142	33300420.0
143	33309240.0
144	33332204.0
145	33334267.0
146	33520394.0
147	33584233.0
148	33768339.0
149	33788880.0
150	33867378.0
151	33953476.0
152	34214820.0
153	34214861.0
154	34296793.0
155	34307119.0
156	34328977.0
157	34353000.0
158	34359889.0
159	34465380.0
160	34491418.0
161	34497086.0
162	34534380.0
163	34894422.0
164	34950106.0
165	35023718.0
166	35128897.0
167	35136255.0
168	35495271.0
169	35495625.0
170	35580087.0
171	35597580.0
172	35684161.0
173	35774767.0
174	35859551.0
175	36037088.0
176	36073560.0
177	36093660.0
178	36168960.0
179	36179562.0
180	36185870.0
181	36188434.0
182	36469500.0
183	36598028.0
184	36615516.0
185	36785580.0
186	36955902.0
187	36967860.0
188	37219450.0
189	37298288.0
190	37334263.0
191	37334381.0
192	37349614.0
193	37396131.0
194	37540892.0
195	37548401.0
196	37681916.0
197	37824065.0
198	37856952.0
199	37978720.0
200	37986725.0
201	38008560.0
202	38021880.0
203	38109519.0
204	38169104.0
205	38203651.0
206	38518389.0
207	38536434.0
208	38539647.0
209	38586806.0
210	38647041.0
211	38675938.0
212	38779004.0
213	38811307.0
214	38865185.0
215	39104414.0
216	39138649.0
217	39215760.0
218	39313473.0
219	39327405.0
220	39381600.0
221	39399096.0
222	39399510.0
223	39647940.0
224	39740826.0
225	39779549.0
226	40005540.0
227	40352887.0
228	40405471.0
229	40523820.0
230	40594316.0
231	40702997.0
232	40875878.0
233	40922040.0
234	40948140.0
235	40969948.0
236	40974784.0
237	41043294.0
238	41044228.0
239	41225700.0
240	41292227.0
241	41302931.0
242	41445699.0
243	41450563.0
244	41456458.0
245	41672227.0
246	41712232.0
247	41713638.0
248	41756153.0
249	42047700.0
250	42241289.0
251	42343257.0
252	42919763.0
253	42936295.0
254	42999049.0
255	43005980.0
256	43026142.0
257	43091616.0
258	43184951.0
259	43211985.0
260	43256904.0
261	43271460.0
262	43286485.0
263	43294020.0
264	43367456.0
265	43455767.0
266	43472262.0
267	43552094.0
268	43715712.0
269	43870708.0
270	43871387.0
271	43877248.0
272	44027806.0
273	44062860.0
274	44136305.0
275	44138158.0
276	44142399.0
277	44176143.0
278	44462400.0
279	44585749.0
280	44592475.0
281	44647735.0
282	44658524.0
283	44663672.0
284	44663789.0
285	44746591.0
286	44846780.0
287	44861344.0
288	44862007.0
289	44986400.0
290	45192615.0
291	45247810.0
292	45252876.0
293	45263874.0
294	45269240.0
295	45438101.0
296	45438404.0
297	45778645.0
298	45887155.0
299	45940148.0
300	45994378.0
301	46146651.0
302	46210430.0
303	46288200.0
304	46309809.0
305	46315800.0
306	46468909.0
307	46471504.0
308	46475806.0
309	46509636.0
310	46516665.0
311	46543654.0
312	46550755.0
313	46582358.0
314	46857695.0
315	46983212.0
316	47069843.0
317	47162688.0
318	47163066.0
319	47164341.0
320	47174295.0
321	47370781.0
322	47502897.0
323	47642346.0
324	47669930.0
325	47762502.0
326	47836620.0
327	47850048.0
328	48091444.0
329	48093123.0
330	48142076.0
331	48395799.0
332	48463488.0
333	48730096.0
334	48743080.0
335	48807781.0
336	48833378.0
337	48896547.0
338	49044780.0
339	49058660.0
340	49087636.0
341	49324951.0
342	49416904.0
343	49480028.0
344	49480061.0
345	49480092.0
346	49625985.0
347	49680576.0
348	49702486.0
349	49831795.0
350	49925597.0
351	49994520.0
352	50013420.0
353	50016870.0
354	50103495.0
355	50180234.0
356	50188944.0
357	50268680.0
358	50277660.0
359	50626208.0
360	50725598.0
361	50734260.0
362	50893493.0
363	50994574.0
364	51220622.0
365	51304489.0
366	51305772.0
367	51372423.0
368	51714844.0
369	51725284.0
370	51754403.0
371	51760142.0
372	52011839.0
373	52077202.0
374	52215627.0
375	52356060.0
376	52371677.0
377	52438371.0
378	52531060.0
379	52554712.0
380	52597460.0
381	52887995.0
382	52903479.0
383	52983517.0
384	53027244.0
385	53039293.0
386	53107050.0
387	53148073.0
388	53187143.0
389	53189377.0
390	53293070.0
391	53307549.0
392	53360896.0
393	53648160.0
394	53653473.0
395	53653595.0
396	53660866.0
397	53660915.0
398	53670554.0
399	53712137.0
400	53729468.0
401	53730035.0
402	53803681.0
403	53838304.0
404	54069934.0
405	54263357.0
406	54322157.0
407	54329362.0
408	54359202.0
409	54501297.0
410	54783240.0
411	54805207.0
412	54823525.0
413	54855207.0
414	55017145.0
415	55021740.0
416	55306847.0
417	55385124.0
418	55385910.0
419	55390980.0
420	55460698.0
421	55542480.0
422	55638329.0
423	55649898.0
424	55730527.0
425	55967440.0
426	55985924.0
427	56038152.0
428	56040168.0
429	56169705.0
430	56247976.0
431	56317135.0
432	56327498.0
433	56348140.0
434	56416256.0
435	56564619.0
436	56565231.0
437	56601225.0
438	56630485.0
439	56668817.0
440	56696252.0
441	56709060.0
442	56895357.0
443	57143475.0
444	57191573.0
445	57292486.0
